global_id	parent_global_id	id	parent_id	level	article	discussion	timestamp	day	author	parent_author	author_name	parent_author_name	date	text	thread
553	551	553	551	8	34194757	0	-1	-1	-1	3447962629	-1	205.131.188.5	-1	:::::::::&quot;''This is not the article, this is a talk page. I should hope we are entitled to our own opinions...''&quot;   <LF>	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
554	553	554	553	9	34194757	0	-1	-1	-1	-1	-1	-1	-1	::::::::You were many times directed to [[WP:TALK|our talk page guidelines]], which say in part   <LF>	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
555	551	555	551	8	34194757	0	-1	-1	-1	3447962629	-1	205.131.188.5	-1	:::::::::&quot;''Article talk pages should not be used by editors as platforms for their personal views on a subject.''&quot;   <LF>	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
556	551	556	551	8	34194757	0	23100859	4719	77	3447962629	NewsAndEventsGuy	205.131.188.5	7:19, 3 December 2013 (UTC)	::::::	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
557	532	557	532	0	34194757	0	23100860	4719	77	0	NewsAndEventsGuy	0	7:20, 3 December 2013 (UTC)	{{od}}See also [[User_talk:205.131.188.5#climate change, ARBCC, discretionary sanctions, and request for your list of RSs	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
558	557	558	557	12	34194757	0	-1	-1	-1	77	-1	NewsAndEventsGuy	-1	:::::::::::And, if you read, I further said, &quot;as others are entitled to their opinions and conclusions. I was speaking about content and of some 'reliable sources' and theories/conclusions that these 'reliable sources' have promoted as indisputable fact.&quot; Then, I quoted an immediate and recent example right below this section. This is not about a 'platform' or 'soapbox'. My original question has been continuously attempted to be discredited, and I'm sure there have been others who have brought this up. I can only imagine that they have been suppressed as well. There are many RS's in question on this page and others. I am simply pointing that out, and simply asking why the banner has been removed/has not been displayed on the article page (and its' child pages, such as GW, GW controversy, etc).   <LF>	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
559	557	559	557	12	34194757	0	23100897	4719	77	77	NewsAndEventsGuy	NewsAndEventsGuy	7:57, 3 December 2013 (UTC)	::::::::::::Your original question &lt;small&gt;(&quot;Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;?)&lt;/small&gt; is the [[WP:POV]] equivalent of '''&quot;Why haven't you stopped beating your grandmother?&quot;''' and therefore falls outside the [[WP:TALK|talk page guidelines]] and the arbitration ruling at [[WP:ARBCC	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
560	559	560	559	13	34194757	0	23100919	4719	3447962629	77	205.131.188.5	NewsAndEventsGuy	8:19, 3 December 2013 (UTC)	:::::::::::::More attempts to discredit. That is quite the example of equivalency and you use a morally reprehensible example. I'm surprised you didn't just equate it to 'beating a dead horse' -which with such a controversial subject- should not be painted upon this talk section either.  &lt;span style=&quot;font-size: smaller;&quot; class=&quot;autosigned&quot;&gt;—	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
561	1	561	1	-9	34194757	0	0	0	0	0	0	0	0	<Talk:Climate change>	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
562	561	562	561	-8	34194757	0	0	0	0	0	0	0	0	== Climate departure ==	 Climate departure 
563	562	563	562	0	34194757	0	23023066	4665	33	0	Wavelength	0	6:46, 10 October 2013 (UTC)	There can be a new article called &quot;[[Climate departure]]&quot;.  Google reports 22,600,000 search results for &lt;b&gt;climate departure&lt;/b&gt;. &lt;br&gt;   <LF>   �	 Climate departure 
564	563	564	563	2	34194757	0	23023081	4665	79	33	Sailsbystars	Wavelength	7:01, 10 October 2013 (UTC)	::Waaaaay too soon.  Looks like it was a term someone used it  their press release yesterday.  Also there are only 5,000 hits for &quot;Climate departure.&quot;  Google searching w/o quotes will lead you astray..... Maybe a redirect.	 Climate departure 
565	564	565	564	3	34194757	0	23023100	4665	77	79	NewsAndEventsGuy	Sailsbystars	7:20, 10 October 2013 (UTC)	:::Term is used in title of peer reviewed journal article that just appeared in Nature, and is discussed in multiple paragraphs of the article (behind paywall though).   I have not looked for earlier references to this term in the literature but I presume it is now commonplace since this new article just uses it matter-of-factly, as though everyone who might read the article already knows what it means.   At least that's my interp.   Anyway, here is one of many nonpaywall articles about this paper: [http://www.sciencedaily.com/releases/2013/10/131009133216.htm see ScienceDaily's coverage].   The full cite for the nature paper and url is at the end of SciDaily's column   <LF>   :	 Climate departure 
566	565	566	565	4	34194757	0	23023146	4665	79	77	Sailsbystars	NewsAndEventsGuy	8:06, 10 October 2013 (UTC)	:::: Disagree basically per [[Talk:Global warming/FAQ]] #21.  I'm currently paywalled as well, but you can look at the ref. list for the article and see that it doesn't include any other articles using the term in their title.  This addition smacks of [[WP:Recentism]], which is why these articles tend to degrade over time as people add whatever current news story to the article.    It's an interesting study and I like the metric, but there's no way this is deserving of it's own article at this point.  Let's wait some months to see if it catches on since wikiepedia has no deadlin	 Climate departure 
567	566	567	566	7	34194757	0	-1	-1	-1	79	-1	Sailsbystars	-1	:::::I'm ''not'' paywalled.   But I don't claim to know the origins of the term.  FAQ 21 might apply to the '''conclusions''' in this recent paper.  As for the term itself, it's just a term.  I don't believe FAQ 21 was intended to keep us from explaining the meanings of ''concepts''.   &quot;Climate departure&quot; is just a define concept, just like &quot;global warming equivalent&quot; and &quot;iceball earth&quot; are defined concepts.   The SciDaily column is a perfectly valid RS for the &lt;ins&gt;meaning&lt;/ins&gt; of &quot;climate departure&quot;:   <LF>	 Climate departure 
568	566	568	566	5	34194757	0	-1	-1	-1	79	-1	Sailsbystars	-1	:::::::''when &quot;the future temperature at any given location on Earth... shift[s] completely outside the limits of historical precedents&quot;''   <LF>	 Climate departure 
569	566	569	566	5	34194757	0	23023171	4665	77	79	NewsAndEventsGuy	Sailsbystars	8:31, 10 October 2013 (UTC)	:::::That said, I grant that FAQ 21 may work to downplay or keep out the new paper's &lt;ins&gt;conclusion&lt;/ins&gt;, i.e. that (A) &quot;climate departure&quot; will occur, and (B) that it will occur in roughly 35-40 year	 Climate departure 
