revision_id	section_name
282109996	attributed and expected effects
282109996	climate models
282109996	feedback
282109996	forcing
282118127	albedo effects
282118127	attributed and expected effects
282118127	climate models
282118127	feedback
282118127	forcing
282131815	albedo effects
282131815	attributed and expected effects
282131815	climate models
282131815	feedback
282131815	forcing
282134375	albedo effects
282134375	attributed and expected effects
282134375	climate models
282134375	feedback
282134375	forcing
282224593	adaptation
282224593	albedo effects
282224593	climate models
282224593	feedback
282224593	forcing
282224593	pre-human climate variations
282228518	feedback
282246232	albedo effects
282246232	geoengineering
282247392	forcing
282258019	feedback
282258019	mitigation
282258019	pre-human climate variations
282369887	abstract
282369887	adaptation
282369887	attributed and expected effects
282369887	climate models
282369887	economic and political debate
282369887	forcing
282369887	recent
282456009	recent
282462805	aerosols
282462805	forcing
282462805	greenhouse effect
282462805	greenhouse gases
282462805	radiative forcing
282462805	solar variation
282467723	external links
282599414	external links
282599414	feedback
282599414	greenhouse gases
282599414	ozone
282599414	radiative forcing
282599414	recent
282599414	solar variation
282599414	temperature changes
282636011	feedback
282640504	solar variation
282641301	feedback
282642506	feedback
282645603	feedback
282785437	adaptation
282785437	attributed and expected effects
282785437	feedback
282785437	greenhouse gases
283003022	abstract
283003022	aerosols
283003022	albedo changes
283003265	abstract
283004866	aerosols
283004866	albedo changes
283006859	abstract
283015959	abstract
283153075	abstract
283153532	abstract
283191280	abstract
283191280	mitigation
283283395	attributed and expected effects
283283395	geoengineering
283284296	attributed and expected effects
283284296	geoengineering
283284645	attributed and expected effects
283284645	geoengineering
283285342	attributed and expected effects
283285342	geoengineering
283288348	attributed and expected effects
283347908	geoengineering
283463989	in popular culture
283489091	in popular culture
283489446	in popular culture
283844698	mitigation
284016890	geoengineering
284208932	solar variation
284213696	role of soot
284294486	aerosols
284294486	role of soot
284412802	see also
284420066	attributed and expected effects
284531981	responses to global warming
284629308	aerosols
284683646	aerosols
284737419	see also
284961261	abstract
284961261	aerosols
284961261	radiative forcing
284961261	temperature changes
284966793	abstract
284967621	abstract
285029507	external links
285032936	external links
285116249	climate models
285116249	greenhouse gases
285350322	aerosols
285350322	aerosols & soot
285351263	aerosols & soot
285351263	aerosols and soot
285370221	aerosols
285370221	aerosols and soot
285370221	greenhouse gases
285412839	aerosols
285412839	aerosols and soot
285414584	aerosols and soot
285445241	aerosols and soot
285448338	aerosols and soot
285502147	aerosols and soot
285546924	aerosols and soot
285547641	aerosols and soot
285556955	aerosols and soot
285604879	aerosols and soot
285604879	radiative forcing
285687980	external links
285705881	ozone
285979761	abstract
286010577	abstract
286345830	voices of dissent
286347957	voices of dissent
286349703	voices of dissent
286350589	voices of dissent
286359302	voices of dissent
286363892	voices of dissent
286763985	aerosols and soot
286943793	see also
286945341	see also
286946857	see also
286947911	see also
287576072	notes
287855540	economic and political debate
287856562	economic and political debate
287859547	economic and political debate
287861443	economic and political debate
287865371	economic and political debate
287868891	economic and political debate
288078820	abstract
288078820	radiative forcing
288078919	abstract
288078919	radiative forcing
288121377	economic and political debate
288127964	economic and political debate
288706897	external links
288991325	aerosols and soot
289174650	external links
289174650	solar variation
289174650	temperature changes
289195452	feedback
289623512	attributed and expected effects
289623512	economic and political debate
289623512	feedback
289623512	further reading
289623512	greenhouse gases
289623512	notes
289623512	see also
289623512	solar variation
289633147	see also
289638628	abstract
289639457	abstract
289827373	feedback
289834368	feedback
290251366	solar variation
290316247	temperature changes
290504186	external links
290565038	further reading
290565038	see also
290721789	responses to global warming
291098229	responses to global warming
291547087	feedback
291760917	abstract
291771003	abstract
292293608	abstract
292591029	external links
292614051	external links
293033954	greenhouse gases
293033954	ozone
293033954	solar variation
293142381	attributed and expected effects
293396945	attributed and expected effects
293396945	economic
293396945	external links
293396945	responses to global warming
293530791	abstract
293535115	abstract
293560319	abstract
293770502	economic
293862973	aerosols and soot
294237349	abstract
294238256	abstract
294268882	climate models
294268882	economic and political debate
294567248	external links
294568929	external links
295050026	solar variation
295050413	solar variation
295090361	solar variation
295091391	solar variation
295162865	solar variation
295267946	solar variation
295273325	solar variation
295309849	external links
295313158	external links
295689892	external links
295700178	external links
295703127	external links
295704214	external links
295814540	notes
296356821	solar variation
296364233	solar variation
296422868	solar variation
296660534	climate models
296772988	external links
296847143	solar variation
297167864	abstract
297167864	mitigation
297167864	notes
297764608	solar variation
298251368	external links
298434124	greenhouse gases
298452436	aerosols and soot
298648243	adaptation
298677125	temperature changes
298707760	aerosols and soot
298707760	economic and political debate
298707760	external links
299206465	greenhouse gases
299311340	abstract
299311612	abstract
299424495	abstract
299425199	abstract
299658021	abstract
299658324	abstract
299658324	temperature changes
299659075	abstract
299663079	abstract
299665723	abstract
299731271	feedback
